,teamID_seasonID,evGGARatio,faceOffWinPercentage,faceOffsLost,faceOffsTaken,faceOffsWon,gamesPlayed_x,goalsAgainstPerGame,goalsPerGame,losses_x,ot,penaltyKillPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,powerPlayPercentage,ptPctg,pts,savePctg,shootingPctg_x,shotsAllowed,shotsPerGame,winLeadFirstPer,winLeadSecondPer,winOppScoreFirst,winOutshootOpp,winOutshotByOpp,winScoreFirst,wins_x,blockedShots,faceoffWinPctg,faceoffs,faceoffsLost,faceoffsWon,gamesPlayed_y,giveaways,goalsFor,hits,losses_y,missedShots,otLosses,points,shootingPctg_y,shotsFor,takeaways,teamAbbrev,teamFullName,ties,wins_y
229,14_20002001,0.7692,46.9,2905.0,5467.0,2562.0,82,3.415,2.451,47,5,82.9,53.0,72.0,424.0,12.5,36.0,59,0.89,10.0,31.1829,24.561,0.545,0.739,0.103,0.438,0.222,0.465,24,1036,0.4686,5467,2905,2562,82,1011,201,1655,47,877,5,59,0.0998,2014,580,TBL,Tampa Bay Lightning,6,24
230,14_20012002,0.7692,47.0,2701.0,5100.0,2399.0,82,2.671,2.171,40,4,85.3,46.0,40.0,312.0,14.7,42.1,69,0.913,8.2,30.7683,26.5732,0.55,0.762,0.2,0.321,0.36,0.531,27,954,0.4703,5100,2701,2399,82,762,178,1468,40,938,4,69,0.0816,2179,620,TBL,Tampa Bay Lightning,11,27
231,14_20022003,0.9774,50.2,2542.0,5108.0,2566.0,82,2.561,2.671,25,5,82.5,70.0,55.0,391.0,17.9,56.7,93,0.909,9.1,28.0244,29.2073,0.708,0.727,0.286,0.469,0.375,0.6,36,345,0.5023,5108,2542,2566,82,245,219,555,25,285,5,93,0.0914,2395,219,TBL,Tampa Bay Lightning,16,36
232,14_20032004,1.2778,50.0,2586.0,5171.0,2585.0,82,2.341,2.988,22,6,84.8,55.0,42.0,339.0,16.2,64.6,106,0.908,10.0,25.4268,30.0,0.794,0.842,0.375,0.519,0.654,0.68,46,917,0.4999,5171,2586,2585,82,801,245,1023,22,919,6,106,0.0995,2460,638,TBL,Tampa Bay Lightning,8,46
233,14_20052006,0.8782,50.1,2481.0,4969.0,2488.0,82,3.122,3.0,33,6,81.5,81.0,72.0,485.0,16.7,56.1,92,0.887,9.5,27.561,31.6341,0.833,0.839,0.342,0.569,0.462,0.682,43,1075,0.5007,4969,2481,2488,82,724,246,975,33,1083,6,92,0.0948,2594,610,TBL,Tampa Bay Lightning,0,43
234,14_20062007,0.8922,48.9,2407.0,4711.0,2304.0,82,3.159,2.963,33,5,78.4,69.0,66.0,374.0,18.4,56.7,93,0.884,10.0,27.2439,29.4878,0.769,0.815,0.39,0.604,0.424,0.683,44,1006,0.489,4711,2407,2304,82,806,243,1275,33,976,5,93,0.1004,2418,729,TBL,Tampa Bay Lightning,0,44
235,14_20072008,0.7624,49.7,2307.0,4590.0,2283.0,82,3.244,2.695,42,9,82.0,57.0,56.0,296.0,19.3,43.3,71,0.885,9.4,28.1951,28.7073,0.75,0.742,0.205,0.366,0.41,0.579,31,1072,0.4973,4590,2307,2283,82,590,221,1616,42,875,9,71,0.0938,2354,598,TBL,Tampa Bay Lightning,0,31
236,14_20082009,0.8919,50.1,2319.0,4652.0,2333.0,82,3.28,2.524,40,18,78.0,61.0,89.0,343.0,17.8,40.2,66,0.9,8.9,32.939,28.5122,0.44,0.68,0.188,0.357,0.26,0.441,24,1104,0.5015,4652,2319,2333,82,700,207,1854,40,852,18,66,0.0885,2338,565,TBL,Tampa Bay Lightning,0,24
237,14_20092010,0.8333,51.5,2296.0,4738.0,2442.0,82,3.085,2.598,36,12,80.1,63.0,67.0,326.0,19.3,48.8,80,0.902,9.0,31.4024,28.8659,0.667,0.828,0.261,0.357,0.44,0.611,34,1108,0.5154,4738,2296,2442,82,639,213,1650,36,892,12,80,0.0899,2367,510,TBL,Tampa Bay Lightning,0,34
238,14_20102011,0.9935,50.4,2448.0,4934.0,2486.0,82,2.854,2.939,25,11,83.8,69.0,49.0,336.0,20.5,62.8,103,0.901,9.3,28.7073,31.7683,0.724,0.872,0.452,0.51,0.633,0.627,46,1249,0.5038,4934,2448,2486,82,673,241,1647,25,989,11,103,0.0925,2605,573,TBL,Tampa Bay Lightning,0,46
239,14_20112012,0.9301,48.6,2491.0,4845.0,2354.0,82,3.39,2.829,36,8,79.2,41.0,59.0,269.0,15.2,51.2,84,0.889,10.4,30.5,27.1585,0.696,0.889,0.282,0.444,0.455,0.628,38,1278,0.4858,4845,2491,2354,82,566,232,1788,36,859,8,84,0.1041,2227,536,TBL,Tampa Bay Lightning,0,38
240,14_20122013,1.08,51.2,1432.0,2932.0,1500.0,48,3.063,3.063,26,4,80.7,31.0,30.0,163.0,19.0,41.7,40,0.899,11.1,30.2292,27.5625,0.813,0.786,0.172,0.389,0.37,0.684,18,680,0.5115,2932,1432,1500,48,396,147,1105,26,503,4,40,0.1111,1323,316,TBL,Tampa Bay Lightning,0,18
241,14_20132014,1.1556,49.2,2468.0,4862.0,2394.0,82,2.549,2.829,27,9,80.7,50.0,52.0,270.0,18.5,61.6,101,0.913,9.5,29.2317,29.8293,0.72,0.848,0.375,0.578,0.588,0.738,46,1121,0.4923,4862,2468,2394,82,640,232,1642,27,996,9,101,0.0948,2446,512,TBL,Tampa Bay Lightning,0,46
242,14_20142015,1.2759,49.7,2400.0,4772.0,2372.0,82,2.512,3.159,24,8,83.7,53.0,42.0,282.0,18.8,65.9,108,0.91,10.7,27.8902,29.6098,0.833,0.943,0.417,0.622,0.606,0.761,50,1098,0.49700000000000005,4772,2400,2372,82,667,259,1759,24,928,8,108,0.1066,2428,530,TBL,Tampa Bay Lightning,0,50
243,14_20152016,1.184,49.5,2421.0,4793.0,2372.0,82,2.415,2.732,31,5,84.0,44.0,41.0,279.0,15.8,59.1,97,0.916,9.3,28.8537,29.2927,0.792,0.921,0.289,0.436,0.65,0.795,46,1027,0.4948,4793,2421,2372,82,679,224,1682,31,994,5,97,0.0932,2402,470,TBL,Tampa Bay Lightning,0,46
244,14_20162017,0.9724,47.7,2609.0,4985.0,2376.0,82,2.732,2.805,30,10,81.4,62.0,48.0,272.0,22.8,57.3,94,0.91,9.4,30.3902,29.9024,0.826,0.871,0.408,0.457,0.55,0.667,42,1014,0.4766,4985,2609,2376,82,710,230,1842,30,1016,10,94,0.0938,2452,502,TBL,Tampa Bay Lightning,0,42
245,14_20172018,1.3425,48.2,2621.0,5062.0,2441.0,82,2.854,3.537,23,5,76.1,66.0,64.0,276.0,23.9,68.9,113,0.913,10.8,32.7195,32.6829,0.821,0.923,0.462,0.683,0.625,0.837,54,1127,0.4822,5062,2621,2441,82,692,290,1728,23,1086,5,113,0.1082,2680,575,TBL,Tampa Bay Lightning,0,54
246,14_20182019,1.3121,51.2,2401.0,4921.0,2520.0,82,2.695,3.89,16,4,85.0,74.0,40.0,262.0,28.2,78.0,128,0.916,12.2,32.1098,31.9512,0.912,0.907,0.639,0.75,0.75,0.848,62,1125,0.512,4921,2401,2520,82,704,319,2116,16,983,4,128,0.1217,2620,571,TBL,Tampa Bay Lightning,0,62
247,15_19992000,1.2826,53.3,2563.0,5485.0,2922.0,82,2.366,2.768,24,2,86.2,43.0,47.0,287.0,15.0,62.2,102,0.915,10.0,27.6829,27.6707,0.714,0.867,0.333,0.548,0.486,0.721,44,985,0.5327,5485,2563,2922,82,1172,227,2321,24,939,2,102,0.1,2269,631,WSH,Washington Capitals,12,44
248,15_20002001,0.9375,55.2,2396.0,5345.0,2949.0,82,2.573,2.841,27,4,84.1,75.0,62.0,353.0,21.2,58.5,96,0.907,9.9,27.7195,28.6341,0.821,0.844,0.256,0.558,0.459,0.769,41,919,0.5517,5345,2396,2949,82,1077,233,1874,27,846,4,96,0.0992,2348,717,WSH,Washington Capitals,10,41
249,15_20012002,0.9375,53.3,2501.0,5359.0,2858.0,82,2.927,2.78,33,2,82.1,58.0,58.0,299.0,19.4,51.8,85,0.898,9.9,28.7439,27.9634,0.737,0.778,0.32,0.459,0.409,0.625,36,909,0.5333,5359,2501,2858,82,1026,228,1468,33,894,2,85,0.0994,2293,601,WSH,Washington Capitals,11,36
